dialect,op_name,td_symbol,template,source_file,family,status,arguments,argument_type_hints,results,result_type_hints,param_type_lists
ascendc,ascendc.duplicate_l1,AscendC_DuplicateL1Op,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecDuplicate.td,other,explicit-def,dst:AscendC_LocalTensor; scalar:AnyType; mask:Variadic<UI64>; repeatTimes:AnyType; dstBlockStride:AnyType; dstRepeatStride:AnyType; isSetMask:UnitAttr,dst:AscendC_LocalTensor; scalar:AnyType; mask:UI64/Variadic; repeatTimes:AnyType; dstBlockStride:AnyType; dstRepeatStride:AnyType; isSetMask:UnitAttr,,,
ascendc,ascendc.duplicate_l2,AscendC_DuplicateL2Op,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecDuplicate.td,other,explicit-def,dst:AscendC_LocalTensor; scalar:AnyType; calCount:AnyType,dst:AscendC_LocalTensor; scalar:AnyType; calCount:AnyType,,,
ascendc,ascendc.duplicate_l2_with_tmp_buf,AscendC_DuplicateL2WithTmpBufOp,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecScalarExt.td,other,explicit-def,dst:AscendC_LocalTensor; scalarValue:AnyType; calCount:AnyType; tmpBuf:AscendC_LocalTensor,dst:AscendC_LocalTensor; scalarValue:AnyType; calCount:AnyType; tmpBuf:AscendC_LocalTensor,,,
ascendc,ascendc.erf,ErfOp,UnaryMathOp,include/ascir/Dialect/Asc/IR/Adv/Math.td,other,inherited-class,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>; isReuseSource:AnyType,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional; isReuseSource:AnyType,,,
ascendc,ascendc.erfc,ErfcOp,UnaryMathOp,include/ascir/Dialect/Asc/IR/Adv/Math.td,other,inherited-class,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>; isReuseSource:AnyType,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional; isReuseSource:AnyType,,,
ascendc,ascendc.exp,ExpOp,MathLibraryOp,include/ascir/Dialect/Asc/IR/Adv/Math.td,other,explicit-def,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; calCount:AnyType; taylorExpandLevel:AnyType; sharedTmpBuffer:Optional<AnyType>; isReuseSource:AnyType,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; calCount:AnyType; taylorExpandLevel:AnyType; sharedTmpBuffer:AnyType/Optional; isReuseSource:AnyType,,,
ascendc,ascendc.exp_l0,ExpL0Op,UnaryL0Op,include/ascir/Dialect/Asc/IR/Basic/OpVecUnary.td,elewise,expanded-defm,dst:AnyType; src:AnyType; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr,dst:AnyType; src:AnyType; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.exp_l1,ExpL1Op,UnaryL1Op,include/ascir/Dialect/Asc/IR/Basic/OpVecUnary.td,elewise,expanded-defm,dst:AnyType; src:AnyType; mask:Variadic<UI64>; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr,dst:AnyType; src:AnyType; mask:UI64/Variadic; repeatTimes:AnyType; repeatParams:AscendC_UnaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.exp_l2,ExpL2Op,UnaryL2Op,include/ascir/Dialect/Asc/IR/Basic/OpVecUnary.td,elewise,expanded-defm,dst:AnyType; src:AnyType; calCount:AnyType,dst:AnyType; src:AnyType; calCount:AnyType,,,
ascendc,ascendc.extract,AscendC_ExtractOp,APIOp,include/ascir/Dialect/Asc/IR/Adv/Sort.td,other,explicit-def,dstValue:AscendC_LocalTensor; dstIndex:AscendC_LocalTensor; src:AscendC_LocalTensor; repeatTime:AnyType,dstValue:AscendC_LocalTensor; dstIndex:AscendC_LocalTensor; src:AscendC_LocalTensor; repeatTime:AnyType,,,
ascendc,ascendc.ffts_cross_core_sync,AscendC_FftsCrossCoreSyncOp,APIOp,include/ascir/Dialect/Asc/IR/Ops.td,other,explicit-def,pipe:AscendC_PipeAttr; config:AnyType,pipe:AscendC_PipeAttr; config:AnyType,,,
ascendc,ascendc.fixpipe,AscendC_FixpipeOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpFixpipe.td,cube,explicit-def,dst:AscendC_GlobalTensor; src:AscendC_LocalTensor; intriParams:AscendC_FixpipeParamsV220; fixpipeConfig:AscendC_FixpipeConfig,dst:AscendC_GlobalTensor; src:AscendC_LocalTensor; intriParams:AscendC_FixpipeParamsV220; fixpipeConfig:AscendC_FixpipeConfig,,,
ascendc,ascendc.fixpipe_with_workspace,AscendC_FixpipeWithWorkspaceOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpFixpipe.td,cube,explicit-def,dst:AscendC_GlobalTensor; src:AscendC_LocalTensor; cbufWorkspace:AscendC_LocalTensor; intriParams:AscendC_FixpipeParamsV220; fixpipeConfig:AscendC_FixpipeConfig,dst:AscendC_GlobalTensor; src:AscendC_LocalTensor; cbufWorkspace:AscendC_LocalTensor; intriParams:AscendC_FixpipeParamsV220; fixpipeConfig:AscendC_FixpipeConfig,,,
ascendc,ascendc.floor,FloorOp,UnaryMathOp,include/ascir/Dialect/Asc/IR/Adv/Math.td,other,inherited-class,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>; isReuseSource:AnyType,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional; isReuseSource:AnyType,,,
ascendc,ascendc.floor_div,AscendC_FloorDivOp,BinaryMathOp,include/ascir/Dialect/Asc/IR/Basic/OpVecBinaryExt.td,elewise,inherited-class,dst:AscendC_LocalTensor; src0:AnyType; src1:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>; isReuseSource:AnyType,dst:AscendC_LocalTensor; src0:AnyType; src1:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional; isReuseSource:AnyType,,,
ascendc,ascendc.fmod,AscendC_FmodOp,BinaryMathOp,include/ascir/Dialect/Asc/IR/Basic/OpVecBinaryExt.td,elewise,inherited-class,dst:AscendC_LocalTensor; src0:AnyType; src1:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>; isReuseSource:AnyType,dst:AscendC_LocalTensor; src0:AnyType; src1:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional; isReuseSource:AnyType,,,
ascendc,ascendc.frac,FracOp,UnaryMathOp,include/ascir/Dialect/Asc/IR/Adv/Math.td,other,inherited-class,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>; isReuseSource:AnyType,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional; isReuseSource:AnyType,,,
ascendc,ascendc.fused_abs_sub_l2,FusedAbsSubL2Op,BinaryL2Op,include/ascir/Dialect/Asc/IR/Basic/OpVecBinary.td,elewise,inherited-class,dst:AnyType; src0:AnyType; src1:AnyType; calCount:AnyType,dst:AnyType; src0:AnyType; src1:AnyType; calCount:AnyType,,,
ascendc,ascendc.fused_exp_sub_l2,FusedExpSubL2Op,BinaryL2Op,include/ascir/Dialect/Asc/IR/Basic/OpVecBinary.td,elewise,inherited-class,dst:AnyType; src0:AnyType; src1:AnyType; calCount:AnyType,dst:AnyType; src0:AnyType; src1:AnyType; calCount:AnyType,,,
ascendc,ascendc.fused_mul_add_l0,FusedMulAddL0Op,BinaryTemplateL0Op,include/ascir/Dialect/Asc/IR/Basic/OpVecBinary.td,elewise,expanded-defm,dst:AnyType; src0:AnyType; src1:AnyType; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,dst:AnyType; src0:AnyType; src1:AnyType; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.fused_mul_add_l1,FusedMulAddL1Op,BinaryTemplateL1Op,include/ascir/Dialect/Asc/IR/Basic/OpVecBinary.td,elewise,expanded-defm,dst:AnyType; src0:AnyType; src1:AnyType; mask:Variadic<UI64>; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,dst:AnyType; src0:AnyType; src1:AnyType; mask:UI64/Variadic; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.fused_mul_add_l2,FusedMulAddL2Op,BinaryL2Op,include/ascir/Dialect/Asc/IR/Basic/OpVecBinary.td,elewise,expanded-defm,dst:AnyType; src0:AnyType; src1:AnyType; calCount:AnyType,dst:AnyType; src0:AnyType; src1:AnyType; calCount:AnyType,,,
ascendc,ascendc.fused_mul_add_relu_l0,FusedMulAddReluL0Op,BinaryTemplateL0Op,include/ascir/Dialect/Asc/IR/Basic/OpVecBinary.td,elewise,expanded-defm,dst:AnyType; src0:AnyType; src1:AnyType; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,dst:AnyType; src0:AnyType; src1:AnyType; mask:AnyType; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.fused_mul_add_relu_l1,FusedMulAddReluL1Op,BinaryTemplateL1Op,include/ascir/Dialect/Asc/IR/Basic/OpVecBinary.td,elewise,expanded-defm,dst:AnyType; src0:AnyType; src1:AnyType; mask:Variadic<UI64>; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,dst:AnyType; src0:AnyType; src1:AnyType; mask:UI64/Variadic; repeatTimes:AnyType; repeatParams:AscendC_BinaryRepeatParams; isSetMask:UnitAttr,,,
ascendc,ascendc.fused_mul_add_relu_l2,FusedMulAddReluL2Op,BinaryL2Op,include/ascir/Dialect/Asc/IR/Basic/OpVecBinary.td,elewise,expanded-defm,dst:AnyType; src0:AnyType; src1:AnyType; calCount:AnyType,dst:AnyType; src0:AnyType; src1:AnyType; calCount:AnyType,,,
ascendc,ascendc.gather,AscendC_GatherOp,DataMoveOp,include/ascir/Dialect/Asc/IR/Basic/OpVecDataMoveExt.td,concat,explicit-def,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; indices:AnyType; calCount:AnyType,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; indices:AnyType; calCount:AnyType,,,
ascendc,ascendc.gather_extend,AscendC_GatherExtendOp,DataMoveOp,include/ascir/Dialect/Asc/IR/Basic/OpVecDataMoveExt.td,concat,explicit-def,dst:AscendC_LocalTensor; src0:AnyType; src1:AnyType; paramLastAxisSize:AnyType; vectorizedAxisSize:AnyType; tmpBuf:AscendC_LocalTensor,dst:AscendC_LocalTensor; src0:AnyType; src1:AnyType; paramLastAxisSize:AnyType; vectorizedAxisSize:AnyType; tmpBuf:AscendC_LocalTensor,,,
ascendc,ascendc.gather_l0,AscendC_GatherL0Op,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecGather.td,gather,explicit-def,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; srcOffset:AscendC_LocalTensor; srcBaseAddr:AnyType; mask:AnyType; repeatTimes:AnyType; dstRepStride:AnyType,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; srcOffset:AscendC_LocalTensor; srcBaseAddr:AnyType; mask:AnyType; repeatTimes:AnyType; dstRepStride:AnyType,,,
ascendc,ascendc.gather_l1,AscendC_GatherL1Op,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecGather.td,gather,explicit-def,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; dstOffset:AscendC_LocalTensor; dstBase:AnyType; mask:Variadic<AnyType>; repeatTimes:AnyType; srcRepStride:AnyType,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; dstOffset:AscendC_LocalTensor; dstBase:AnyType; mask:AnyType/Variadic; repeatTimes:AnyType; srcRepStride:AnyType,,,
ascendc,ascendc.gather_l2,AscendC_GatherL2Op,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecGather.td,gather,explicit-def,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; srcOffset:AscendC_LocalTensor; srcBaseAddr:AnyType; count:AnyType,dst:AscendC_LocalTensor; src:AscendC_LocalTensor; srcOffset:AscendC_LocalTensor; srcBaseAddr:AnyType; count:AnyType,,,
ascendc,ascendc.gather_mask,AscendC_GatherMaskOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpVecGatherMask.td,gather,explicit-def,dst:AscendC_LocalTensor; src0:AscendC_LocalTensor; src1Pattern:AnyType; reduceMode:AnyType; mask:AnyType; params:AscendC_GatherMaskParams; gatherMaskMode:AscendC_GatherMaskModeAttr,dst:AscendC_LocalTensor; src0:AscendC_LocalTensor; src1Pattern:AnyType; reduceMode:AnyType; mask:AnyType; params:AscendC_GatherMaskParams; gatherMaskMode:AscendC_GatherMaskModeAttr,rsvdCnt:AnyType,rsvdCnt:AnyType,
ascendc,ascendc.gatherb_l0,AscendC_GatherbL0Op,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecGather.td,gather,explicit-def,dst:AscendC_LocalTensor; src0:AscendC_LocalTensor; offset:AscendC_LocalTensor; repeatTimes:AnyType; repeatParams:AscendC_GatherRepeatParams,dst:AscendC_LocalTensor; src0:AscendC_LocalTensor; offset:AscendC_LocalTensor; repeatTimes:AnyType; repeatParams:AscendC_GatherRepeatParams,,,
ascendc,ascendc.geglu,AscendC_GeGLUOp,MathLibraryOp,include/ascir/Dialect/Asc/IR/Basic/OpVecActivationExt.td,other,explicit-def,dst:AscendC_LocalTensor; src0:AnyType; src1:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>,dst:AscendC_LocalTensor; src0:AnyType; src1:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional,,,
ascendc,ascendc.gelu,AscendC_GeluOp,MathLibraryOp,include/ascir/Dialect/Asc/IR/Basic/OpVecActivationExt.td,other,explicit-def,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>; highPrecision:UnitAttr; highPerformance:UnitAttr,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional; highPrecision:UnitAttr; highPerformance:UnitAttr,,,
ascendc,ascendc.gelu_extend,AscendC_GeluExtendOp,MathLibraryOp,include/ascir/Dialect/Asc/IR/Basic/OpVecActivationExt.td,other,explicit-def,dst:AscendC_LocalTensor; src:AnyType; count:AnyType,dst:AscendC_LocalTensor; src:AnyType; count:AnyType,,,
ascendc,ascendc.get_arch_version,AscendC_GetArchVersionOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpSysVar.td,other,explicit-def,coreVersion:AnyType,coreVersion:AnyType,,,0
ascendc,ascendc.get_block_idx,AscendC_GetBlockIdxOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpSysVar.td,other,explicit-def,,,value:AnySignlessIntegerOrIndex,value:AnySignlessIntegerOrIndex,
ascendc,ascendc.get_block_num,AscendC_GetBlockNumOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpSysVar.td,other,explicit-def,,,value:AnySignlessIntegerOrIndex,value:AnySignlessIntegerOrIndex,
ascendc,ascendc.get_cmp_mask,AscendC_GetCmpMaskOp,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpVecCmpsel.td,elewise,explicit-def,dst:AscendC_LocalTensor,dst:AscendC_LocalTensor,,,
ascendc,ascendc.get_data_block_size_in_bytes,AscendC_GetDataBlockSizeInBytesOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpSysVar.td,other,explicit-def,,,value:AnySignlessIntegerOrIndex,value:AnySignlessIntegerOrIndex,
ascendc,ascendc.get_gather_mask_remain_count,AscendC_GetGatherMaskRemainCountOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpVecGatherMask.td,gather,explicit-def,,,result:AnyType,result:AnyType,
ascendc,ascendc.get_hccl_context,AscendC_GetHcclContextOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpHcclContext.td,other,explicit-def,index:AnyType,index:AnyType,context:AnyType,context:AnyType,4
ascendc,ascendc.get_icache_preload_status,AscendC_GetICachePreloadStatusOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpCache.td,other,explicit-def,,,status:I64,status:I64,
ascendc,ascendc.get_matmul_api_tiling,AscendC_MatmulGetMatmulApiTilingOp,APIOp,include/ascir/Dialect/Asc/IR/Adv/Matmul.td,cube,explicit-def,mmCFG:AscendC_MatmulConfig; l1Size:AnyType; matmulType:TypeAttr,mmCFG:AscendC_MatmulConfig; l1Size:AnyType; matmulType:TypeAttr,result:AscendC_MatmulApiStaticTiling,result:AscendC_MatmulApiStaticTiling,
ascendc,ascendc.get_mrg_sort_result,AscendC_GetMrgSortResultOp,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpProposal.td,other,explicit-def,,,mrgSortList1:AnyType; mrgSortList2:AnyType; mrgSortList3:AnyType; mrgSortList4:AnyType,mrgSortList1:AnyType; mrgSortList2:AnyType; mrgSortList3:AnyType; mrgSortList4:AnyType,
ascendc,ascendc.get_program_counter,AscendC_GetProgramCounterOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpSysVar.td,other,explicit-def,,,value:AnySignlessIntegerOrIndex,value:AnySignlessIntegerOrIndex,
ascendc,ascendc.get_shape_size,AscendC_GetShapeSizeOp,APIOp,include/ascir/Dialect/Asc/IR/Core/Tensor.td,other,explicit-def,shapeInfo:AscendC_ShapeInfo,shapeInfo:AscendC_ShapeInfo,result:AnySignlessIntegerOrIndex,result:AnySignlessIntegerOrIndex,
ascendc,ascendc.get_sort_len,AscendC_GetSortLenOp,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpProposal.td,other,explicit-def,elemCount:UI32,elemCount:UI32,result:UI32,result:UI32,
ascendc,ascendc.get_sort_offset,AscendC_GetSortOffsetOp,VectorOp,include/ascir/Dialect/Asc/IR/Basic/OpProposal.td,other,explicit-def,elemOffset:UI32,elemOffset:UI32,result:UI32,result:UI32,
ascendc,ascendc.get_store_atomic_config,AscendC_GetStoreAtomicConfigOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpCommon.td,other,explicit-def,,,atomicType:AnyType; atomicOp:AnyType,atomicType:AnyType; atomicOp:AnyType,
ascendc,ascendc.get_sub_block_idx,AscendC_GetSubBlockIdxOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpSysVar.td,other,explicit-def,,,value:I64,value:I64,
ascendc,ascendc.get_sub_block_num,AscendC_GetSubBlockNumOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpSysVar.td,other,explicit-def,,,value:UI64,value:UI64,
ascendc,ascendc.get_sys_workspace_ptr,AscendC_GetSysWorkspacePtrOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpSwapMem.td,other,explicit-def,,,value:AnyType,value:AnyType,
ascendc,ascendc.get_system_cycle,AscendC_GetSystemCycleOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpSysVar.td,other,explicit-def,,,value:AnySignlessIntegerOrIndex,value:AnySignlessIntegerOrIndex,
ascendc,ascendc.get_task_ratio,AscendC_GetTaskRatioOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpSysVar.td,other,explicit-def,,,value:I64,value:I64,
ascendc,ascendc.global_tensor,AscendC_GlobalTensorOp,AscendC_Op,include/ascir/Dialect/Asc/IR/Core/Tensor.td,other,explicit-def,,,tensor:AscendC_GlobalTensor,tensor:AscendC_GlobalTensor,
ascendc,ascendc.global_tensor.bracket,AscendC_GlobalTensorBracketOp,AscendC_Op,include/ascir/Dialect/Asc/IR/Core/Tensor.td,other,explicit-def,tensor:AscendC_GlobalTensor; index:AnySignlessIntegerOrIndex,tensor:AscendC_GlobalTensor; index:AnySignlessIntegerOrIndex,result:AscendC_GlobalTensor,result:AscendC_GlobalTensor,
ascendc,ascendc.global_tensor.get_phy_addr,AscendC_GlobalTensorGetPhyAddrOp,APIOp,include/ascir/Dialect/Asc/IR/Core/Tensor.td,other,explicit-def,tensor:AscendC_GlobalTensor; offset:Optional<UI64>,tensor:AscendC_GlobalTensor; offset:Optional/UI64,result:AnyRankedOrUnrankedMemRef,result:AnyRankedOrUnrankedMemRef,
ascendc,ascendc.global_tensor.get_shape_info,AscendC_GlobalTensorGetShapeInfoOp,APIOp,include/ascir/Dialect/Asc/IR/Core/Tensor.td,other,explicit-def,tensor:AscendC_GlobalTensor,tensor:AscendC_GlobalTensor,results:AscendC_ShapeInfo,results:AscendC_ShapeInfo,
ascendc,ascendc.global_tensor.get_size,AscendC_GlobalTensorGetSizeOp,APIOp,include/ascir/Dialect/Asc/IR/Core/Tensor.td,other,explicit-def,tensor:AscendC_GlobalTensor,tensor:AscendC_GlobalTensor,value:UI64,value:UI64,
ascendc,ascendc.global_tensor.get_value,AscendC_GlobalTensorGetValueOp,APIOp,include/ascir/Dialect/Asc/IR/Core/Tensor.td,other,explicit-def,tensor:AscendC_GlobalTensor; offset:AnyType,tensor:AscendC_GlobalTensor; offset:AnyType,value:AnyType,value:AnyType,
ascendc,ascendc.global_tensor.set_global_buffer,AscendC_GlobalTensorSetGlobalBufferOp,APIOp,include/ascir/Dialect/Asc/IR/Core/Tensor.td,other,explicit-def,tensor:AscendC_GlobalTensor; buffer:AnyRankedOrUnrankedMemRef; size:Optional<AnyInteger>,tensor:AscendC_GlobalTensor; buffer:AnyRankedOrUnrankedMemRef; size:AnyInteger/Optional,,,
ascendc,ascendc.global_tensor.set_l2_cache_hint,AscendC_GlobalTensorSetL2CacheHintOp,APIOp,include/ascir/Dialect/Asc/IR/Core/Tensor.td,other,explicit-def,tensor:AscendC_GlobalTensor; mode:AscendC_CacheModeAttr; rwMode:AscendC_CacheRwModeAttr,tensor:AscendC_GlobalTensor; mode:AscendC_CacheModeAttr; rwMode:AscendC_CacheRwModeAttr,,,0;-1;3
ascendc,ascendc.global_tensor.set_shape_info,AscendC_GlobalTensorSetShapeInfoOp,APIOp,include/ascir/Dialect/Asc/IR/Core/Tensor.td,other,explicit-def,tensor:AscendC_GlobalTensor; shapeInfo:AscendC_ShapeInfo,tensor:AscendC_GlobalTensor; shapeInfo:AscendC_ShapeInfo,,,
ascendc,ascendc.global_tensor.set_shape_info_v2,AscendC_GlobalTensorSetShapeInfoV2Op,APIOp,include/ascir/Dialect/Asc/IR/Core/Tensor.td,other,explicit-def,tensor:AscendC_GlobalTensor; dims:Variadic<AnyInteger>,tensor:AscendC_GlobalTensor; dims:AnyInteger/Variadic,,,
ascendc,ascendc.global_tensor.set_value,AscendC_GlobalTensorSetValueOp,APIOp,include/ascir/Dialect/Asc/IR/Core/Tensor.td,other,explicit-def,tensor:AscendC_GlobalTensor; offset:UI64; value:AnyType,tensor:AscendC_GlobalTensor; offset:UI64; value:AnyType,,,
ascendc,ascendc.global_tensor.subindex,AscendC_GlobalTensorSubIndexOp,AscendC_Op,include/ascir/Dialect/Asc/IR/Core/Tensor.td,other,explicit-def,tensor:AscendC_GlobalTensor; index:AnySignlessIntegerOrIndex,tensor:AscendC_GlobalTensor; index:AnySignlessIntegerOrIndex,result:AscendC_GlobalTensor,result:AscendC_GlobalTensor,
ascendc,ascendc.hypot,AscendC_HypotOp,BinaryMathOp,include/ascir/Dialect/Asc/IR/Basic/OpVecBinaryExt.td,elewise,inherited-class,dst:AscendC_LocalTensor; src0:AnyType; src1:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>; isReuseSource:AnyType,dst:AscendC_LocalTensor; src0:AnyType; src1:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional; isReuseSource:AnyType,,,
ascendc,ascendc.ib_set,IBSetOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpBlockSync.td,other,explicit-def,gmWorkspace:AscendC_GlobalTensor; ubWorkspace:AscendC_LocalTensor; blockIdx:AnyType; eventId:AnyType; isAIVOnly:UnitAttr,gmWorkspace:AscendC_GlobalTensor; ubWorkspace:AscendC_LocalTensor; blockIdx:AnyType; eventId:AnyType; isAIVOnly:UnitAttr,,,0;0;0;0
ascendc,ascendc.ib_wait,IBWaitOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpBlockSync.td,other,explicit-def,gmWorkspace:AscendC_GlobalTensor; ubWorkspace:AscendC_LocalTensor; blockIdx:AnyType; eventId:AnyType; isAIVOnly:UnitAttr,gmWorkspace:AscendC_GlobalTensor; ubWorkspace:AscendC_LocalTensor; blockIdx:AnyType; eventId:AnyType; isAIVOnly:UnitAttr,,,0;0;0;0
ascendc,ascendc.icache_preload,AscendC_ICachePreLoadOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpCache.td,other,explicit-def,preFetchLen:I64,preFetchLen:I64,,,0
ascendc,ascendc.init_const_value,AscendC_InitConstValueOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpMm.td,cube,explicit-def,dst:AscendC_LocalTensor; initConstValueParams:AscendC_InitConstValueParams,dst:AscendC_LocalTensor; initConstValueParams:AscendC_InitConstValueParams,,,
ascendc,ascendc.init_soc_state,AscendC_InitSocStateOp,APIOp,include/ascir/Dialect/Asc/IR/Basic/OpCommon.td,other,no-signature,,,,,
ascendc,ascendc.interleave,AscendC_InterleaveOp,DataMoveOp,include/ascir/Dialect/Asc/IR/Basic/OpVecDataMoveExt.td,concat,explicit-def,dst:AscendC_LocalTensor; src0:AscendC_LocalTensor; src1:AscendC_LocalTensor; calCount:AnyType,dst:AscendC_LocalTensor; src0:AscendC_LocalTensor; src1:AscendC_LocalTensor; calCount:AnyType,,,
ascendc,ascendc.is_finite,AscendC_IsFiniteOp,MathLibraryOp,include/ascir/Dialect/Asc/IR/Basic/OpVecUnaryExt.td,elewise,explicit-def,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional,,,
ascendc,ascendc.is_inf,AscendC_IsInfOp,MathLibraryOp,include/ascir/Dialect/Asc/IR/Basic/OpVecUnaryExt.td,elewise,explicit-def,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional,,,
ascendc,ascendc.is_nan,AscendC_IsNanOp,MathLibraryOp,include/ascir/Dialect/Asc/IR/Basic/OpVecUnaryExt.td,elewise,explicit-def,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:Optional<AnyType>; calCount:Optional<AnyType>,dst:AscendC_LocalTensor; src:AnyType; sharedTmpBuffer:AnyType/Optional; calCount:AnyType/Optional,,,
ascendc,ascendc.kfc_server.init,AscendC_KfcInitOp,APIOp,include/ascir/Dialect/Asc/IR/Adv/Kfc.td,other,explicit-def,server:AscendC_KfcServer; workspace:AnyType,server:AscendC_KfcServer; workspace:AnyType,,,
